"Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"8853_7844",9.29397694309186e-08,7.77722671302785e-08,9.38874718041336e-08,3.45697560090021e-08,0.0140281063047913,0.590917738026468,0.380522991195846,0.0145287112316457,8.79435326954104e-07,8.42223139929576e-08,1.13950425741406e-06,5.0910085764164e-08
"8853_8268",0.214502783725179,1.04042386260857e-09,2.11880524760739e-09,5.04568157940025e-10,1.64157764713399e-09,0.477076209820226,0.232894708395073,3.32275976115074e-09,0.0755262729853692,2.15176959683245e-09,1.31819703825887e-08,1.11227851491817e-09
"8853_8692",0.243767973446296,1.0784949895921e-07,0.00403110036518152,5.47867459964282e-08,1.07292570260137e-07,0.0485336763969455,0.588462059824646,1.20359473608442e-06,0.0016206299564673,8.68564787417607e-07,3.66095933457306e-07,0.113581851826191
"8853_9116",0.465313501403988,5.89703133928039e-08,0.0445700337954356,1.08013085631912e-08,1.85587634099589e-08,3.66446581248405e-07,0.383841879826607,7.11944248128125e-08,5.97627197997945e-08,8.19599021106629e-07,4.8018326290127e-08,0.106273131622511
"8853_9540",0.307516093673331,2.92771032450246e-08,8.58000491839635e-08,1.22681028655952e-08,1.59276394978415e-08,3.37056841617839e-07,0.263067580687495,7.11127562823601e-08,0.0200420457811177,0.0932893307280146,6.36038374708532e-08,0.316084334083711
"8853_9964",0.157832439136933,8.60361763061007e-08,0.0348869402867797,5.27179535963142e-08,0.00304388457646409,4.47218139593997e-07,2.58983298256036e-07,3.11003490772731e-07,0.07883359221387,0.150264412999304,1.07006255136355e-07,0.575137467821335
"8853_10388",0.10267959810329,1.64203482436701e-08,0.0221326164253818,1.06593692179929e-08,0.00855814184324413,1.60371189488399e-07,4.43220881422396e-08,1.05239146219526e-07,0.0991712526059825,0.195441278710715,0.0108139318267554,0.56120284347249
"8853_10812",0.426705864850102,8.15788190359e-08,2.41293837062971e-07,4.4114682329184e-08,6.55169866160799e-08,2.87307163379349e-07,2.76942749651486e-07,2.85358835319322e-07,0.0730768348093875,0.109504860703133,1.36875632902145e-07,0.390711020648671
"8853_11236",0.0105654722826528,9.00980657997531e-09,0.0124550269645347,5.21935885435871e-09,0.0162385764217165,4.45946810390915e-08,2.94749958868537e-08,2.93646517162381e-08,0.00907994065958277,0.333582408971652,2.77793341781765e-08,0.618078429257033
"8853_11660",0.489358541597869,2.56446483216467e-09,2.39129266686094e-08,1.58784345674193e-09,2.71309401622248e-09,4.34541502124016e-09,4.84639459595864e-09,5.43796800292062e-09,9.2207837072466e-09,0.0536878138125472,2.75146448147104e-09,0.456953587209229
"8853_12084",0.0486352761511422,4.9110959518948e-08,6.18695885685997e-07,3.24664841430503e-08,0.00339998653948807,2.6834572954523e-07,1.38674872549496e-07,4.35654954501382e-07,0.0458315268229809,0.29325790669853,6.99399744502713e-08,0.608873690898998
"8853_12508",0.296776360929676,2.17042661280235e-08,5.03102303104166e-07,2.00178144832657e-08,2.90670363019863e-08,4.29182288153103e-08,4.78218839608095e-08,4.91677424925093e-08,4.4712331205591e-08,4.50866045691402e-07,2.88652769421624e-08,0.703222400827395
"8853_12932",0.325637917673973,9.54654054104908e-10,5.37538854189821e-09,8.76216367321216e-10,9.78571488360187e-10,1.48931829790023e-09,1.57068930392348e-09,1.45116921781785e-09,1.40084190212868e-09,3.6004024299392e-08,1.15084493729351e-09,0.674362031074309
"8853_14204",0.0140628303928601,0.0146847115998259,0.032161441239052,1.48750213123689e-08,1.33786365765566e-08,1.37003238035845e-06,5.69011616027441e-07,0.00754108872759678,1.91750376662928e-06,8.46329660962267e-07,3.75987184444658e-08,0.931545159310865
"8853_14628",0.0125344173095685,0.0164343727678794,6.00278015368134e-08,4.75146212100327e-08,1.88951424519904e-08,3.40264674806827e-08,3.42891172753419e-08,3.30179033417125e-08,3.53556954238236e-08,0.0408025896071357,1.87903461440397e-08,0.930228338398321
"8853_15052",0.328261176632509,0.0251009275993522,9.81363865002264e-08,1.81751421561395e-08,2.02882014705258e-08,1.42759447597746e-07,6.59675932298763e-08,4.49213256801671e-08,5.46261149404308e-08,0.351852856315923,2.6983930074884e-08,0.294784567594074
"8853_15476",0.04670087440345,9.694633754872e-10,0.023454633634457,3.75036179502718e-10,1.11286980420626e-09,3.19247534413152e-09,2.16761963001885e-09,0.0583355243007041,0.0164620285035033,0.0710214402058812,1.35723028615606e-09,0.78402548977731
"8853_15900",0.0543968092969802,1.43239446560056e-08,0.00316773729238846,6.847300214602e-09,9.31532586685428e-09,4.92515596460791e-08,3.63817309523978e-08,1.10744756607865e-07,0.120528894481483,2.97963883325462e-06,2.04426668898436e-08,0.82190333198303
"8853_16324",0.0388548709525989,4.2597625621518e-10,1.23612745569452e-09,1.94232394381667e-10,2.4442590066731e-10,2.91606836189782e-09,1.44396153074165e-09,1.44943232062277e-09,0.0605088915027621,8.65273801126412e-08,4.61171936733131e-10,0.900636142645863
"8853_16748",0.0810790875765264,1.59799632897787e-09,3.98311641173474e-09,6.02256905331742e-10,0.0146527653899569,0.278767467751966,6.27342524229137e-09,0.0765831540628872,1.60970051787821e-08,6.75611969608734e-05,3.82009832908793e-09,0.548849931647804
"9307_1908",0.514621299875212,2.06654643047341e-08,3.45865129576074e-06,8.93326799275685e-09,0.00418167536754837,0.339145875622029,0.0216094808014952,1.73760072186523e-07,0.0473959231682046,3.50890661468622e-08,0.0730420215322719,2.65340731266368e-08
"9307_2332",0.378478175255026,1.70608693475909e-10,0.158303284498525,7.42477208268099e-11,0.037774523222968,0.271891798736692,0.0110242038770841,5.6572383939765e-10,2.42616744906758e-09,6.57256188654867e-10,0.142528010092219,4.23481706647554e-10
"9307_2756",0.212223383875248,4.76352815875473e-10,0.119141160949226,2.10453258918806e-10,0.21583216304618,2.87223410720524e-08,2.35872233523108e-09,3.11636464815039e-09,0.160310128273095,1.37389833282957e-09,0.292493126377537,1.22058039681485e-09
"9307_4452",0.59409201140612,0.00319283863739088,1.44915030336172e-09,2.9084404068645e-10,0.109775975808915,0.292939122144902,2.83810399782253e-09,1.09366900508277e-08,2.0483825876237e-08,1.27926601162134e-09,1.38922669425992e-08,8.32525087386639e-10
"9307_4876",0.977465578507637,3.25690922045893e-09,2.25913900278815e-08,2.20993726128646e-09,0.0225343369859079,8.18926748539656e-09,7.43986144366321e-09,6.98425684567431e-09,5.51227243141892e-09,1.28950588614181e-08,5.82521365719771e-09,9.60228819278725e-09
"9307_5300",0.999999987348218,6.11682665187739e-10,1.22655166758642e-09,3.59274018164053e-10,1.14749816742546e-09,9.04842287989434e-10,1.0143207190178e-09,9.21989421533422e-10,8.70610061693548e-10,2.77248044567935e-09,1.06063687501445e-09,1.76189566698324e-09
"9307_5724",0.995900853845903,4.64500724851194e-10,0.00409911050580811,3.41590457160646e-10,2.6290030906784e-08,7.91537183889269e-10,8.44736267819687e-10,1.49920256440756e-09,1.01061596583963e-09,2.37206960848663e-09,8.14135544682551e-10,1.2198694636151e-09
"9307_6148",0.887299577071766,1.37178938190417e-08,0.0015665162490266,8.99352963112517e-09,0.10733575954527,1.65406764400367e-07,4.47815524714111e-08,9.75449711627679e-08,0.00379771347138453,4.7547737978772e-08,3.12947015368808e-08,2.4375401397443e-08
"9307_6996",1.81431676701662e-08,2.00840776475724e-08,2.2447997231173e-08,9.70238057743589e-09,0.614703682950027,0.385295785276514,1.28485915883912e-07,5.16853744515601e-08,1.1354169732756e-07,1.72023325210509e-08,1.38764161075578e-07,1.17163544928753e-08
"9307_7420",1.91429199967435e-08,1.25416803732203e-08,4.56942452000412e-08,5.51121536538946e-09,0.106637344740149,0.821180271882018,0.0517485067088249,4.42310401621232e-08,1.17863998964656e-07,0.0204334913411636,9.51098676353638e-08,4.52328760502853e-08
"9307_7844",2.2596718230677e-07,0.00348235046794014,9.10236782299614e-08,9.58900111013887e-08,2.11868783994437e-07,0.418254007149159,0.235451611322881,0.0787506178669131,0.264059232229802,6.27277471397232e-08,1.43864780205226e-06,5.4838100595955e-08
"9307_8268",0.0152584194738496,0.00245109394088495,2.07392322027299e-10,7.16943644351626e-11,4.92086305330172e-10,0.783537915073871,0.198752565205925,6.40197294871647e-10,3.41322733929955e-09,4.28052337142261e-10,7.3709306731446e-10,3.15726007951119e-10
"9307_8692",0.156025033937756,1.09801354834308e-09,0.0377048612261468,4.35769088357204e-10,8.95324228260295e-10,7.8044812944422e-09,0.525679565813834,2.96495348918875e-09,5.94102190196568e-09,0.00452215785090466,2.51316743696611e-09,0.276068359518628
"9307_9116",0.383276923390349,2.28642350546106e-08,0.0423907794004557,1.21859528120321e-08,2.65032061773598e-08,0.00020055170091818,0.310515946644862,0.0812861092929684,0.0405988808751317,1.58786847155478e-06,8.21909010744146e-08,0.141729077082548
"9307_10388",0.330796144981246,3.30890406981236e-08,0.0443620442865822,1.75869006157271e-08,0.0408164464635031,7.13984988059601e-08,7.03647433611962e-08,7.86215413751828e-08,2.03750845675117e-07,0.116117762779897,4.54863355363972e-08,0.467907081190866
"9307_13780",0.456739790706787,2.34484434006292e-09,0.233704224729257,1.0884909311425e-09,0.0036776512831629,2.43427972078746e-09,3.15162654306035e-09,2.44250665266282e-09,2.00144402547155e-09,2.21602332946299e-08,2.12148662036147e-09,0.305878295535881
"9307_14204",0.56968407719769,0.0328660772310037,0.0049898989643922,4.62191421467848e-09,3.81277210971995e-09,6.68761059648201e-09,9.44802809647128e-09,1.10768143621419e-08,7.92367558692888e-09,3.32606809619021e-07,1.1415581386641e-08,0.392459559013708
"9307_14628",4.40143576369639e-07,0.0429816446091913,0.0716644739902698,1.92648126048777e-08,1.80793903517865e-08,4.17600580659343e-08,3.9490525879784e-08,0.0512424850114794,4.27158798439456e-08,0.217422827611724,2.72164181741785e-08,0.616687940106674
"9307_15476",2.95909708479341e-06,1.74396360925518e-07,0.00693184879426976,1.53302347167068e-07,1.46835595212724e-07,3.95377851704833e-07,3.39862429826102e-07,0.0209182827469011,0.00192302090963905,0.665620200323292,2.0143898635549e-07,0.304602276915242
"9307_15900",0.0980361967685913,7.77466092047458e-08,0.074780136366721,4.90872965933643e-08,5.99682281834673e-08,1.33170195774198e-06,2.22799800844773e-07,3.97477831857574e-07,0.139840622776124,0.097496586650829,3.78188140320091e-07,0.58984394046787
"9307_16324",0.065040743900552,8.58161073274447e-08,5.74657258009853e-07,5.52112480744953e-08,1.39358418560884e-07,5.67803136192696e-07,6.04395945324319e-07,0.0301369315105937,0.0715951680759234,4.48099110742624e-06,1.27498970730008e-07,0.833220520780739
"9307_16748",7.11450548486555e-08,4.8552809807023e-09,2.10398651937917e-08,2.52558993898371e-09,0.0644939202519712,0.125756098398719,4.50693587537449e-08,4.1035924285494e-08,0.0970594198362104,5.23066159780745e-08,2.14954324919872e-08,0.712690302039977
"9761_1908",0.117642949870715,2.02262149824661e-08,1.31288449467182e-07,9.62474630760154e-09,7.73338483301095e-08,0.0684780738375385,1.49111220635423e-07,3.38897295534009e-07,0.246474502464326,2.37705340483582e-08,0.567403707135547,1.64395640775676e-08
"9761_2332",4.34466262195143e-09,2.60326468539396e-09,5.11325433897634e-09,1.13927400960628e-09,0.105003898587238,5.94359548057558e-08,0.123939540698407,1.40751166457308e-08,3.28950151978266e-08,2.42009926309604e-09,0.771056437017768,1.66994582419685e-09
"9761_4452",0.674809821710832,1.57857342918236e-08,2.40958159624027e-08,6.78773834406713e-09,0.106899687104552,0.146616257272841,6.51858345218161e-08,2.1717346105587e-07,0.0256631859892305,3.48377934505428e-08,0.0460106655260502,1.85301167366808e-08
"9761_4876",0.982560815537103,0.0125104651903953,0.0049278213731875,4.87904800645701e-07,2.29717529473721e-08,4.40002438223951e-08,4.22772451245134e-08,5.04196871860737e-08,3.56728810961315e-08,7.35517050792027e-08,7.99750859949252e-08,6.11259119316732e-08
"9761_5300",0.999999562947879,1.99965924042811e-08,3.82599014576357e-08,1.11116755964777e-08,1.6384599435596e-08,3.77322536007007e-08,4.66450781656487e-08,2.54905497808567e-08,2.70991712850009e-08,7.09116065090214e-08,9.45503950567652e-08,4.88702971662947e-08
"9761_5724",0.366425243418043,0.00287731575919608,0.00633899350011088,0.0009950253154593,0.000842791086015597,0.00550557746030046,0.0115092709521878,0.00404269059379832,0.0052255387542152,0.515653663139432,0.00517987226044265,0.0754040177607993
"9761_6148",0.197670705236719,0.00191871941865139,0.00248490286351939,0.000576345940952803,0.00088783258252486,0.00576941072259738,0.00278582000072754,0.00233688512960736,0.00340286061288387,0.711009542628914,0.00241821424704739,0.068738760615855
"9761_6572",0.785699351779266,7.2190722056036e-09,9.01667302187147e-09,4.18335421193845e-09,0.124187790181504,5.94093320344622e-08,2.07032255310104e-08,1.33732025711696e-07,0.090112585238898,1.87156254242196e-08,9.3539949525346e-09,1.0467028853035e-08
"9761_6996",5.01626807535089e-09,0.0130766524935326,1.65132681533392e-08,3.5274131221758e-09,0.155452640671118,0.718471013599008,0.111934707640537,0.00106485845062717,4.28965141915085e-08,6.6218637071455e-09,4.89674639705011e-08,3.60238521372327e-09
"9761_7420",0.179199821710388,4.76589476739396e-08,4.9700535635613e-08,0.00696568319180083,3.15202984551944e-08,0.607216165908746,0.145499099986105,0.0138689848605644,3.18161162709885e-07,6.49139247636857e-08,2.41640577472602e-07,0.0472494907469476
"9761_7844",0.00570312762778519,0.0264424460016715,2.40667150355849e-07,8.06000849700184e-08,0.00621609114660496,0.70346209412981,0.258059139575149,5.98165912916359e-07,3.99072392738085e-07,1.99415665017073e-07,0.000115502688180915,8.09095930717051e-08
"9761_8268",0.0173936635333443,5.65640710334414e-09,8.7546868140718e-09,2.58613816653288e-09,6.72627908526998e-09,0.624543898908622,0.321074767237405,1.58480774529811e-08,0.0369875835957936,8.82174349318522e-09,3.34739793254204e-08,4.85752314141822e-09
"9761_8692",1.12859307989275e-06,2.14383201319328e-07,7.74754747411885e-07,9.56103675382418e-08,1.52608911190374e-07,1.13141771722832e-06,0.612931608722249,4.27025104484752e-07,4.86821893016647e-07,0.0131189306452777,1.47297578372304e-06,0.373943576441667
"9761_9116",0.118000096680636,3.24819867276046e-08,0.0684034532334759,1.86636462174185e-08,2.1793355051712e-08,9.61588114071432e-07,0.521386173902733,3.74872729191904e-06,0.00295755531167592,0.0969765769335696,0.0524232200490075,0.139848140634508
"9761_12932",0.0214397557810883,0.000932552992821004,0.000937463352674312,0.000315184429731442,0.000279773008189657,0.00100768533857536,0.000692719875116574,0.000866642100060444,0.00117015696505272,0.760860532988498,0.000676415840244935,0.210821117327947
"9761_13356",4.72446944381549e-08,0.0298948806502694,0.0181821728648254,3.06948772100469e-09,2.1867974263348e-09,4.11539656036983e-09,8.06459570013112e-09,6.45050216849332e-09,4.42804471975081e-09,0.448098443658689,4.90365187838312e-09,0.503824422363046
"9761_13780",0.521950286967744,0.0114348529664056,0.0507436646289333,1.92130470976679e-08,1.78403935243334e-08,4.58957774270972e-08,6.01664732946591e-08,8.48711086936805e-07,6.11574721879571e-08,1.32023553064553e-06,4.30963037529084e-08,0.415868779120833
"9761_14204",5.80474199236157e-09,0.00225367149927315,7.31382066458953e-09,5.76610589848227e-10,5.41253974751888e-10,7.04863311792892e-10,8.25769382796412e-10,1.87297884603952e-09,9.47129531851338e-10,0.523908259525327,6.41636119886498e-10,0.473838049746595
"9761_14628",6.12573244973592e-08,0.116082306313189,3.76172776999513e-08,3.76330146673038e-09,2.80004598852331e-09,4.34707505775178e-09,6.23731484322514e-09,0.011578707821497,4.93317387510161e-09,0.220208863650588,5.05184834943432e-09,0.652129996207365
"9761_15052",0.312385423840531,0.0363281862527369,2.13527808667696e-08,4.42157459514708e-09,6.81077151031148e-09,6.37780591980088e-09,8.87174691203316e-09,9.11999908693121e-09,6.91619751230755e-09,9.51205903535095e-08,5.92830299320833e-09,0.651286224986963
"9761_15476",0.052591417912961,2.67532430702533e-08,9.61787985711619e-08,6.19762611043903e-09,7.32788230617982e-09,2.03829464352924e-08,2.39964874612053e-08,3.52151609351194e-08,2.00714500586231e-08,0.0733726375836059,3.63129927198716e-08,0.874035672066845
"9761_15900",0.00331651954089342,2.59149395786591e-09,0.0108343804077548,1.88105604484490e-09,1.69331597131989e-08,2.12731876466698e-08,9.00790588845803e-09,9.03837515494866e-09,0.132436544248253,0.179149690801706,3.89809737505703e-09,0.674262800378117
"9761_16324",0.00762816216837831,5.67842115934445e-08,1.83370408992377e-07,2.99906636407615e-08,0.00848439293431764,1.66712300314512e-07,1.60361281533139e-07,0.011414877043185,1.8848838191425e-07,5.87285712117793e-06,6.149675133962e-08,0.972465847792998
"9761_16748",0.0678222505839328,3.07229244436179e-08,0.0155931071306104,1.25569174027357e-08,1.69905436631231e-08,2.1977813415589e-07,6.965353123231e-08,1.12410125760481e-07,0.122126802117956,0.0641906621570916,1.87289348420534e-07,0.730266528608884
"10215_1484",8.25322622428772e-09,9.6882869157424e-09,5.93057450203641e-09,3.25473205408727e-09,6.04968393232294e-09,4.39497743679281e-08,0.0692204045761722,0.00424368810039301,3.4754885388058e-08,4.27040694980792e-09,0.926535788207728,2.9641370110668e-09
"10215_1908",0.00900376983268986,0.00277683066137825,0.00683706631538169,0.000458604991367658,0.00140079938387136,0.0262367431225025,0.0131708609325704,0.00860723841957949,0.0146911411880815,0.659155035745673,0.246513417024427,0.0111484923824767
"10215_2332",4.95702888241944e-08,2.45604233785813e-07,6.47745353656973e-08,1.93630327077569e-08,3.7155786605839e-08,8.22363921168231e-07,2.33859789234594e-06,1.03340821632773e-07,2.22638735734677e-07,4.57725511130133e-08,0.999996020020277,3.07979232098988e-08
"10215_2756",0.00852445378300143,0.0017942849438226,0.00544635139983239,0.000585906189271237,0.434505491961539,0.0868590186908406,0.0132810405899178,0.00604364543304258,0.0190972867930085,0.374284072578447,0.0363735444035777,0.0132049032336989
"10215_4452",0.881142234390451,7.77229381553734e-08,4.13153830370794e-07,4.67122384976099e-08,7.0803833976516e-08,0.0749841130403981,3.23082431461086e-07,3.49917734757029e-07,5.99351519857868e-07,1.90259570345051e-07,0.0438714845509158,9.7014137226717e-08
"10215_5300",0.99360028892547,2.5285071401211e-08,0.00639920019919945,2.33427877745907e-08,2.03034535630324e-08,3.19182184386648e-08,4.62143231268868e-08,4.14684705934615e-08,3.86994599097224e-08,1.82141395150091e-07,3.30131730403546e-08,6.8488977876469e-08
"10215_5724",0.816404109130432,0.177911812037181,0.0056836151897191,3.98209558652795e-08,2.49727942369821e-08,4.02623728366434e-08,6.81658604878172e-08,8.40184481793196e-08,3.97836060881681e-08,7.3683811249034e-08,4.78549627372491e-08,4.50798562310557e-08
"10215_6148",0.992483135537691,9.69951304441257e-08,3.19002611178852e-07,8.49216101946978e-08,0.00751504634177794,1.24389921262376e-07,1.43432333148647e-07,1.31206995636079e-07,1.25282300655803e-07,3.98445517580087e-07,1.10261133875685e-07,2.84182977293605e-07
"10215_6572",0.957879584523974,2.66718530941068e-09,2.52456303082587e-08,1.61342540096421e-09,0.0421203355358659,6.1068521736397e-09,4.71405791375044e-09,7.66443288139274e-09,6.50153969377632e-09,9.7221470210615e-09,9.27003599783576e-09,6.43485340693742e-09
"10215_6996",0.781122397976174,0.00179125794462967,7.6032467140187e-10,3.42701240829634e-10,0.187827531135397,6.08948482186922e-07,1.91954598758182e-09,1.39145010021107e-09,0.0225734836753558,1.09903737355136e-09,0.00668471402036457,7.86537892988663e-10
"10215_7420",0.590226060416175,6.56778591326289e-10,2.97219312303332e-09,3.86929362376074e-10,0.137554969214478,0.191467062289994,7.08131816759289e-08,2.36727788612993e-09,0.080751825823125,1.18548174197255e-09,3.13023654248424e-09,7.44148864905021e-10
"10215_7844",0.0642280844597544,1.57586853316956e-08,1.59683800026574e-08,6.83843033530998e-09,0.0367704709608517,0.566581163593269,0.304668265969636,0.0277505401767499,1.29865769012462e-06,1.30217010161566e-08,1.14981143403533e-07,9.61370890291764e-09
"10215_8268",0.155829027780413,8.49169693739396e-10,8.82716226124065e-09,3.65148806397481e-10,8.06431883263704e-10,0.289767670062489,0.357193755011321,2.39449842309906e-09,0.0654188048698157,0.0481379007302988,5.22997016458773e-09,0.0836528230732818
"10215_8692",0.0193591259170183,2.11923945976875e-08,4.6336692750497e-08,9.3897611415765e-09,0.00230921542934192,1.76838128469893e-06,0.154276782765745,3.40767866014722e-08,6.19531800147586e-08,0.0611077894106028,0.0240870318168315,0.738858113330361
"10215_9116",0.119999028105926,2.14597081570695e-07,2.63120535114186e-06,1.05093725956407e-07,1.00288646155597e-07,2.11204149672896e-06,0.291597594646952,1.63249870197464e-06,8.44810651884351e-07,5.51982420331509e-06,0.0432031688094872,0.545187048077776
"10215_13356",0.0376415003486751,0.0172627317066688,2.58944196323127e-08,2.73599261539591e-09,0.00096114085470415,9.12222593727415e-09,1.74041275006849e-08,1.32323152497245e-08,9.81200371393737e-09,0.39856278944936,8.64863851368976e-09,0.545571750790869
"10215_13780",0.188697556126092,0.00819816092929375,9.9017083768718e-08,8.01481411578665e-09,7.40057790499136e-09,1.49417963751451e-08,2.91149282281814e-08,0.00886691168958431,1.97722024378546e-08,2.63590560966275e-06,1.30362783790192e-08,0.794234544051739
"10215_14204",0.0379294079791467,0.0124819404391771,2.3100422868467e-08,2.59958356935297e-09,2.26724240782065e-09,3.48314861086934e-09,4.32844130511643e-09,0.00579062368849334,4.90069687242229e-09,0.140710810795669,3.91880004701979e-09,0.803087172499178
"10215_14628",0.327423057158575,1.26207106487913e-08,2.05161165256493e-08,3.45316881944562e-09,3.58190803653562e-09,4.84421909163193e-09,5.75482673670324e-09,5.95701073209168e-09,4.87509303021931e-09,0.0186819164685933,6.40846314366731e-09,0.653894958361315
"10215_15052",0.00978037811129371,0.0025670882200374,0.0131421155204861,6.15225493911445e-09,9.4045410140367e-10,5.78665068753668e-10,6.8248278844314e-10,1.00148925720594e-09,6.25926150187032e-10,0.0192905438215338,5.0655812448037e-10,0.955219863838819
"10215_15476",0.114577019483228,5.50539874102906e-08,1.44709534399768e-07,1.19407485536795e-08,1.03049666387932e-08,4.56560179960701e-08,4.3329813057632e-08,0.083783705748212,9.51126957351541e-08,0.209340434266216,1.95163141785744e-08,0.592298414878266
"10215_15900",0.122861848338291,9.04978685564523e-08,4.5054568287536e-07,4.14753368695334e-08,5.41689798463756e-08,1.62114532124602e-06,3.02709891522266e-07,6.03296022437601e-07,0.125547571091874,0.160278423872944,1.25163782773978e-06,0.591307741219959
"10215_16324",0.0163677209389367,1.51785173626124e-08,8.22941897670082e-08,0.00793100631738012,0.00601466152401779,3.1512236591846e-06,8.23310533722437e-08,5.29749891572127e-08,0.154202777152855,2.65558628151348e-07,5.13070274352876e-08,0.815480133198746
"10215_16748",0.208240697592089,7.49719928971893e-09,1.50051177536272e-08,0.0139157447390667,9.58271387036664e-09,3.6525006287336e-08,1.46063363600303e-08,1.33466249553387e-07,0.0415351143614989,0.286265417293371,1.68016473481121e-08,0.450042792529704
"10669_636",7.57513421159973e-09,1.04157224954358e-08,1.04098671810314e-08,0.00984773963495155,1.21318745164708e-08,7.98456441418041e-08,0.100079308568071,0.26044904071097,0.047786931227726,5.03762672314063e-09,0.581836850812818,3.62959425715212e-09
"10669_1060",9.69982319618272e-08,9.12140703095202e-08,8.66841322014629e-08,3.88235635272139e-08,0.00525673374184677,0.118434589630459,5.52179189133356e-07,0.0256037992774946,0.0770176164982577,6.63033561889282e-08,0.773686282481105,4.61682937781651e-08
"10669_1484",1.12088158748194e-08,1.45093596483131e-08,1.21936614129682e-08,6.45826130750884e-09,2.03045735633233e-08,1.46937887855231e-07,7.91312602881937e-08,0.0914872187047077,9.28069095423047e-08,1.04310678172472e-08,0.908512380221957,7.09153754670168e-09
"10669_1908",2.63533281490467e-08,0.0399736833243553,2.31404493548826e-08,1.0086183611678e-08,5.30749509380534e-08,1.3174240950141e-07,1.02484628856315e-07,4.22904151966857e-08,6.24668930056918e-08,2.25464944947076e-08,0.960025827661176,1.48287153617099e-08
"10669_2332",0.00177700949842221,0.000624263616426905,0.00118734056665134,0.000116139121481591,0.000231265194724142,0.034297349562046,0.00621418295029621,0.00975465639988654,0.0160573213354562,0.0206869175200273,0.907213493679872,0.00184006055470985
"10669_2756",1.49131640556248e-08,1.57288761818854e-08,0.00977287656046505,7.1172788920038e-09,0.033573816049518,0.0885149023649475,0.0655201374877697,0.00936689844463275,9.23572539061523e-07,1.06768128026316e-08,0.793250389428252,7.65574431880965e-09
"10669_4452",0.9999973674673,1.08057736446751e-07,3.62156827723057e-07,1.01128437805294e-07,1.26263423342432e-07,2.07691494662274e-07,1.69886799001154e-07,1.60887051351158e-07,1.68896644716277e-07,6.36957992806008e-07,3.0928514179215e-07,2.81321150182372e-07
"10669_4876",0.860539922012686,0.0659681028514085,0.073491967283103,5.07330629700272e-10,5.15534394304612e-10,7.74994668091619e-10,7.0537596386334e-10,2.69256411168682e-09,4.37623155307207e-10,6.63131081734826e-10,1.16696225145052e-09,3.89286066831904e-10
"10669_6572",0.983354456724869,0.0131798912315036,5.30589428513728e-08,3.96530522242618e-09,0.00346554424470043,5.14324295764656e-09,6.68686079307988e-09,6.92568268385098e-09,4.16611446551691e-09,1.19742804910071e-08,7.22780292263947e-09,8.65069433891755e-09
"10669_6996",0.671695363033577,0.00334171557453512,0.0178390270754673,0.00124226854363773,0.00131832954508595,0.00785414991815884,0.00616918521146147,0.00808200249323935,0.00720157786962772,0.199926345564749,0.0068692885863237,0.0684607465841371
"10669_7420",0.99803140519899,4.90361780211259e-08,3.00824619145306e-07,3.51933159918135e-08,5.68308930404035e-08,1.14976298049299e-07,9.51506776570688e-08,1.37203132059634e-07,0.00196738946146814,1.89569750731556e-07,1.06577146429085e-07,1.19977531140295e-07
"10669_7844",0.98967519004675,2.06286246918501e-08,2.29012549025891e-07,9.16429003849238e-09,0.00667531989360693,2.66434157631724e-08,3.68243576579195e-08,0.00364902467142418,2.60347790199564e-08,4.07782122693956e-08,4.88691234746737e-08,2.74328670959608e-08
"10669_8268",0.417415671143587,1.5943336536702e-08,1.38634100329958e-07,7.85347825067798e-09,4.7966174485859e-08,2.04326066936758e-06,0.360388328077325,0.09860146385004,0.0979510995752972,0.0256408633797664,5.90668946715507e-08,2.61249330097967e-07
"10669_8692",0.0269895505339825,7.02590967772174e-10,0.0384958751556711,3.73314026847298e-10,1.11351046436725e-08,1.11244337851591e-08,0.104054645197229,1.25554392437486e-09,2.58338738138738e-09,0.174980029611251,2.40138012997859e-09,0.655479869926111
"10669_9116",0.0451641749035991,3.49129367327924e-08,0.00378352865743763,1.24603677740692e-08,1.8160343294969e-08,0.269750685403312,7.260047140013e-07,5.29638143862774e-06,0.0172928647688256,8.05089264694386e-07,0.0130017802463263,0.651000073011435
"10669_13356",2.32915811475963e-08,0.0247316754132399,0.0155041384020785,4.3168635894384e-09,0.0161794556467817,4.64218595207923e-09,5.87141652176641e-09,1.70616782235513e-08,1.01951945918099e-08,0.420029884089002,5.3210854221752e-09,0.523554775748892
"10669_13780",0.0212858764505995,0.0257208050425619,3.23126122995151e-08,7.27786760118117e-09,8.26914822743921e-09,1.78963609317934e-08,2.1465894010115e-08,2.34266180242928e-08,1.9578073523534e-08,0.356562717632918,1.36728499344863e-08,0.596430456974496
"10669_14204",0.130443306066809,9.31083891211509e-09,3.83796464201351e-08,2.70806194377568e-09,2.66586035900149e-09,4.46788968338601e-09,5.3572646334731e-09,7.16662061841998e-09,5.18906339982309e-09,2.96752533107671e-07,3.48372588100934e-09,0.869556318451687
